date,datetime,cash_type,card,money,coffee_name
2025-02-26,2025-02-26 17:22:44.573,card,ANON-0000-0000-1166,30.86,Americano with Milk
2025-02-26,2025-02-26 18:11:24.140,card,ANON-0000-0000-1163,35.76,Latte
2025-02-26,2025-02-26 18:13:50.419,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-02-27,2025-02-27 07:19:00.322,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-02-27,2025-02-27 07:21:00.583,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-27,2025-02-27 10:52:29.153,card,ANON-0000-0000-1237,21.06,Espresso
2025-02-27,2025-02-27 11:08:16.864,card,ANON-0000-0000-1168,35.76,Cocoa
2025-02-27,2025-02-27 12:48:15.878,card,ANON-0000-0000-1251,35.76,Cocoa
2025-02-27,2025-02-27 13:29:48.424,card,ANON-0000-0000-1252,30.86,Americano with Milk
2025-02-27,2025-02-27 14:23:16.499,card,ANON-0000-0000-1163,25.96,Americano
2025-02-27,2025-02-27 14:43:19.325,card,ANON-0000-0000-1253,35.76,Latte
2025-02-27,2025-02-27 15:47:50.692,card,ANON-0000-0000-1170,25.96,Americano
2025-02-27,2025-02-27 16:28:28.103,card,ANON-0000-0000-1170,25.96,Americano
2025-02-27,2025-02-27 17:12:55.999,card,ANON-0000-0000-1190,25.96,Americano
2025-02-27,2025-02-27 17:23:10.042,card,ANON-0000-0000-1170,25.96,Americano
2025-02-27,2025-02-27 17:53:13.054,card,ANON-0000-0000-1254,35.76,Latte
2025-02-27,2025-02-27 18:17:28.969,card,ANON-0000-0000-1208,35.76,Latte
2025-02-27,2025-02-27 18:38:40.856,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-02-27,2025-02-27 18:40:01.843,card,ANON-0000-0000-1179,35.76,Cocoa
2025-02-27,2025-02-27 18:40:52.049,card,ANON-0000-0000-1179,35.76,Cocoa
2025-02-27,2025-02-27 19:14:15.622,card,ANON-0000-0000-1215,35.76,Latte
2025-02-27,2025-02-27 20:02:07.207,card,ANON-0000-0000-0046,35.76,Cappuccino
2025-02-28,2025-02-28 06:52:45.591,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-28,2025-02-28 06:54:59.973,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-02-28,2025-02-28 07:18:36.920,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-02-28,2025-02-28 08:09:57.784,card,ANON-0000-0000-1255,21.06,Espresso
2025-02-28,2025-02-28 09:02:38.061,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-02-28,2025-02-28 14:44:28.113,card,ANON-0000-0000-1110,25.96,Americano
2025-02-28,2025-02-28 14:45:22.024,card,ANON-0000-0000-1110,25.96,Americano
2025-02-28,2025-02-28 14:47:52.342,card,ANON-0000-0000-1163,25.96,Americano
2025-02-28,2025-02-28 14:52:02.209,card,ANON-0000-0000-1191,35.76,Latte
2025-02-28,2025-02-28 15:19:18.675,card,ANON-0000-0000-1110,25.96,Americano
2025-02-28,2025-02-28 16:22:27.380,card,ANON-0000-0000-1156,35.76,Cocoa
2025-02-28,2025-02-28 16:30:06.695,card,ANON-0000-0000-1170,25.96,Americano
2025-02-28,2025-02-28 17:21:00.889,card,ANON-0000-0000-1191,35.76,Latte
2025-02-28,2025-02-28 17:31:04.347,card,ANON-0000-0000-1256,30.86,Americano with Milk
2025-02-28,2025-02-28 17:32:16.632,card,ANON-0000-0000-1170,25.96,Americano
2025-02-28,2025-02-28 17:33:49.148,card,ANON-0000-0000-1190,25.96,Americano
2025-02-28,2025-02-28 18:53:49.487,card,ANON-0000-0000-1257,35.76,Latte
2025-03-01,2025-03-01 10:31:45.742,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-01,2025-03-01 11:24:04.507,card,ANON-0000-0000-1190,25.96,Americano
2025-03-01,2025-03-01 11:27:58.402,card,ANON-0000-0000-1198,25.96,Americano
2025-03-01,2025-03-01 14:43:23.827,card,ANON-0000-0000-1254,35.76,Latte
2025-03-01,2025-03-01 15:02:31.500,card,ANON-0000-0000-1152,25.96,Americano
2025-03-01,2025-03-01 15:08:20.223,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-01,2025-03-01 16:42:13.049,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-01,2025-03-01 17:08:33.502,card,ANON-0000-0000-1258,25.96,Americano
2025-03-02,2025-03-02 09:58:15.295,card,ANON-0000-0000-1163,35.76,Cocoa
2025-03-02,2025-03-02 12:17:36.376,card,ANON-0000-0000-1189,35.76,Latte
2025-03-02,2025-03-02 13:36:19.536,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-03-02,2025-03-02 15:22:17.476,card,ANON-0000-0000-1152,30.86,Americano with Milk
2025-03-02,2025-03-02 15:23:15.736,card,ANON-0000-0000-1152,25.96,Americano
2025-03-02,2025-03-02 15:24:45.231,card,ANON-0000-0000-1190,25.96,Americano
2025-03-03,2025-03-03 08:24:01.942,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-03,2025-03-03 09:46:51.968,card,ANON-0000-0000-1244,35.76,Cocoa
2025-03-03,2025-03-03 09:48:39.338,card,ANON-0000-0000-1244,35.76,Latte
2025-03-03,2025-03-03 10:21:24.640,card,ANON-0000-0000-1227,35.76,Hot Chocolate
2025-03-03,2025-03-03 10:24:46.716,card,ANON-0000-0000-1259,35.76,Hot Chocolate
2025-03-03,2025-03-03 12:58:08.052,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-03,2025-03-03 15:11:01.202,card,ANON-0000-0000-1191,35.76,Latte
2025-03-03,2025-03-03 15:47:58.817,card,ANON-0000-0000-1167,25.96,Americano
2025-03-03,2025-03-03 16:14:50.464,card,ANON-0000-0000-1196,35.76,Cocoa
2025-03-03,2025-03-03 16:16:35.240,card,ANON-0000-0000-1191,35.76,Latte
2025-03-03,2025-03-03 16:18:27.089,card,ANON-0000-0000-1164,35.76,Latte
2025-03-03,2025-03-03 16:40:29.304,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-03,2025-03-03 16:42:22.611,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-03,2025-03-03 16:52:11.629,card,ANON-0000-0000-1170,25.96,Americano
2025-03-03,2025-03-03 17:28:42.804,card,ANON-0000-0000-1256,30.86,Americano with Milk
2025-03-03,2025-03-03 17:31:22.380,card,ANON-0000-0000-1198,25.96,Americano
2025-03-03,2025-03-03 17:32:18.437,card,ANON-0000-0000-1198,35.76,Hot Chocolate
2025-03-03,2025-03-03 17:32:58.753,card,ANON-0000-0000-1198,25.96,Americano
2025-03-03,2025-03-03 17:57:32.688,card,ANON-0000-0000-1179,35.76,Hot Chocolate
2025-03-03,2025-03-03 17:58:27.343,card,ANON-0000-0000-1178,35.76,Hot Chocolate
2025-03-03,2025-03-03 18:03:05.008,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-03-03,2025-03-03 18:46:52.609,card,ANON-0000-0000-1257,35.76,Latte
2025-03-04,2025-03-04 07:19:21.939,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-04,2025-03-04 07:31:55.409,card,ANON-0000-0000-1163,25.96,Americano
2025-03-04,2025-03-04 08:51:45.272,card,ANON-0000-0000-1187,30.86,Americano with Milk
2025-03-04,2025-03-04 09:09:31.929,card,ANON-0000-0000-1163,25.96,Americano
2025-03-04,2025-03-04 09:10:22.201,card,ANON-0000-0000-1163,25.96,Americano
2025-03-04,2025-03-04 09:58:37.168,card,ANON-0000-0000-1260,25.96,Americano
2025-03-04,2025-03-04 11:04:01.957,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-03-04,2025-03-04 11:05:06.974,card,ANON-0000-0000-1176,25.96,Americano
2025-03-04,2025-03-04 11:46:41.064,card,ANON-0000-0000-1167,25.96,Americano
2025-03-04,2025-03-04 11:47:24.511,card,ANON-0000-0000-1167,25.96,Americano
2025-03-04,2025-03-04 11:51:34.795,card,ANON-0000-0000-1110,25.96,Americano
2025-03-04,2025-03-04 12:25:59.172,card,ANON-0000-0000-1189,35.76,Cocoa
2025-03-04,2025-03-04 16:48:58.420,card,ANON-0000-0000-1167,25.96,Americano
2025-03-04,2025-03-04 18:43:21.868,card,ANON-0000-0000-1234,35.76,Cocoa
2025-03-04,2025-03-04 19:10:09.471,card,ANON-0000-0000-1174,35.76,Latte
2025-03-04,2025-03-04 20:09:00.555,card,ANON-0000-0000-1246,35.76,Latte
2025-03-05,2025-03-05 08:39:51.618,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-03-05,2025-03-05 09:38:24.258,card,ANON-0000-0000-1167,25.96,Americano
2025-03-05,2025-03-05 10:01:14.296,card,ANON-0000-0000-1198,25.96,Americano
2025-03-05,2025-03-05 10:02:04.297,card,ANON-0000-0000-1198,25.96,Americano
2025-03-05,2025-03-05 10:10:50.521,card,ANON-0000-0000-1261,35.76,Cappuccino
2025-03-05,2025-03-05 10:40:34.821,card,ANON-0000-0000-1248,30.86,Americano with Milk
2025-03-05,2025-03-05 11:08:31.568,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-05,2025-03-05 11:10:54.165,card,ANON-0000-0000-1262,35.76,Cocoa
2025-03-05,2025-03-05 11:38:51.182,card,ANON-0000-0000-1198,25.96,Americano
2025-03-05,2025-03-05 11:41:22.429,card,ANON-0000-0000-1167,25.96,Americano
2025-03-05,2025-03-05 12:12:56.269,card,ANON-0000-0000-1110,25.96,Americano
2025-03-05,2025-03-05 15:07:50.623,card,ANON-0000-0000-1191,35.76,Latte
2025-03-05,2025-03-05 15:21:35.832,card,ANON-0000-0000-1164,35.76,Latte
2025-03-05,2025-03-05 15:25:11.415,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025-03-05,2025-03-05 17:09:56.990,card,ANON-0000-0000-1222,30.86,Americano with Milk
2025-03-05,2025-03-05 17:16:23.550,card,ANON-0000-0000-1263,21.06,Espresso
2025-03-05,2025-03-05 17:31:40.879,card,ANON-0000-0000-1191,35.76,Latte
2025-03-05,2025-03-05 18:13:26.969,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-05,2025-03-05 19:02:56.818,card,ANON-0000-0000-1264,35.76,Cocoa
2025-03-06,2025-03-06 09:33:39.296,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-06,2025-03-06 09:35:52.935,card,ANON-0000-0000-1207,21.06,Espresso
2025-03-06,2025-03-06 10:48:04.907,card,ANON-0000-0000-1207,30.86,Americano with Milk
2025-03-06,2025-03-06 10:56:47.365,card,ANON-0000-0000-1163,25.96,Americano
2025-03-06,2025-03-06 10:57:35.031,card,ANON-0000-0000-1163,25.96,Americano
2025-03-06,2025-03-06 11:05:43.624,card,ANON-0000-0000-1198,25.96,Americano
2025-03-06,2025-03-06 11:17:38.018,card,ANON-0000-0000-1265,35.76,Cappuccino
2025-03-06,2025-03-06 13:51:33.101,card,ANON-0000-0000-1215,35.76,Latte
2025-03-06,2025-03-06 16:06:47.303,card,ANON-0000-0000-1216,30.86,Americano with Milk
2025-03-06,2025-03-06 17:49:11.208,card,ANON-0000-0000-1163,35.76,Cocoa
2025-03-06,2025-03-06 18:27:11.724,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-06,2025-03-06 19:22:10.719,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-03-07,2025-03-07 07:05:42.321,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-07,2025-03-07 08:45:10.887,card,ANON-0000-0000-1110,25.96,Americano
2025-03-07,2025-03-07 08:46:03.828,card,ANON-0000-0000-1110,25.96,Americano
2025-03-07,2025-03-07 09:02:40.792,card,ANON-0000-0000-1163,25.96,Americano
2025-03-07,2025-03-07 10:09:57.931,card,ANON-0000-0000-1155,35.76,Hot Chocolate
2025-03-07,2025-03-07 10:26:34.938,card,ANON-0000-0000-1266,30.86,Americano with Milk
2025-03-07,2025-03-07 10:27:32.541,card,ANON-0000-0000-1266,30.86,Americano with Milk
2025-03-07,2025-03-07 10:41:45.791,card,ANON-0000-0000-1262,35.76,Cocoa
2025-03-07,2025-03-07 11:50:59.454,card,ANON-0000-0000-1189,35.76,Cocoa
2025-03-07,2025-03-07 12:03:46.247,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-07,2025-03-07 13:43:48.445,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-07,2025-03-07 13:55:31.605,card,ANON-0000-0000-1260,25.96,Americano
2025-03-07,2025-03-07 14:53:30.160,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-07,2025-03-07 15:09:04.325,card,ANON-0000-0000-1191,35.76,Latte
2025-03-07,2025-03-07 15:52:52.989,card,ANON-0000-0000-1164,35.76,Latte
2025-03-07,2025-03-07 17:10:29.285,card,ANON-0000-0000-1191,35.76,Latte
2025-03-07,2025-03-07 17:12:23.608,card,ANON-0000-0000-1165,35.76,Hot Chocolate
2025-03-08,2025-03-08 09:23:44.544,card,ANON-0000-0000-1207,30.86,Americano with Milk
2025-03-08,2025-03-08 09:41:52.900,card,ANON-0000-0000-1162,30.86,Americano with Milk
2025-03-08,2025-03-08 10:54:13.634,card,ANON-0000-0000-1163,25.96,Americano
2025-03-08,2025-03-08 11:19:45.578,card,ANON-0000-0000-1190,25.96,Americano
2025-03-08,2025-03-08 11:20:32.377,card,ANON-0000-0000-1190,25.96,Americano
2025-03-08,2025-03-08 12:41:19.836,card,ANON-0000-0000-1267,30.86,Americano with Milk
2025-03-08,2025-03-08 12:45:05.337,card,ANON-0000-0000-1110,25.96,Americano
2025-03-08,2025-03-08 13:40:06.054,card,ANON-0000-0000-1162,35.76,Cappuccino
2025-03-09,2025-03-09 09:42:03.883,card,ANON-0000-0000-1268,21.06,Espresso
2025-03-09,2025-03-09 11:25:53.184,card,ANON-0000-0000-1269,30.86,Americano with Milk
2025-03-09,2025-03-09 13:51:56.278,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-09,2025-03-09 14:18:30.062,card,ANON-0000-0000-1163,25.96,Americano
2025-03-09,2025-03-09 15:12:41.404,card,ANON-0000-0000-1153,35.76,Cappuccino
2025-03-09,2025-03-09 15:39:07.132,card,ANON-0000-0000-1110,25.96,Americano
2025-03-09,2025-03-09 15:52:39.328,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-03-09,2025-03-09 15:53:40.394,card,ANON-0000-0000-1270,35.76,Cocoa
2025-03-10,2025-03-10 08:34:43.483,card,ANON-0000-0000-1271,25.96,Americano
2025-03-10,2025-03-10 08:35:40.478,card,ANON-0000-0000-1271,35.76,Latte
2025-03-10,2025-03-10 09:06:27.613,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-03-10,2025-03-10 09:19:28.887,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-10,2025-03-10 09:50:54.123,card,ANON-0000-0000-1272,35.76,Cocoa
2025-03-10,2025-03-10 10:18:57.060,card,ANON-0000-0000-1273,35.76,Hot Chocolate
2025-03-10,2025-03-10 12:36:14.796,card,ANON-0000-0000-1171,25.96,Americano
2025-03-10,2025-03-10 15:32:09.477,card,ANON-0000-0000-1170,25.96,Americano
2025-03-10,2025-03-10 15:41:57.873,card,ANON-0000-0000-1212,35.76,Hot Chocolate
2025-03-10,2025-03-10 16:18:00.593,card,ANON-0000-0000-1191,35.76,Latte
2025-03-10,2025-03-10 16:18:54.225,card,ANON-0000-0000-1165,35.76,Latte
2025-03-10,2025-03-10 16:24:25.439,card,ANON-0000-0000-1274,35.76,Cappuccino
2025-03-10,2025-03-10 16:25:32.458,card,ANON-0000-0000-1274,30.86,Americano with Milk
2025-03-10,2025-03-10 18:15:54.241,card,ANON-0000-0000-1170,25.96,Americano
2025-03-10,2025-03-10 18:48:30.228,card,ANON-0000-0000-1257,35.76,Latte
2025-03-10,2025-03-10 18:49:22.317,card,ANON-0000-0000-1257,35.76,Latte
2025-03-10,2025-03-10 19:26:42.875,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-11,2025-03-11 08:46:25.572,card,ANON-0000-0000-1170,25.96,Americano
2025-03-11,2025-03-11 09:12:27.690,card,ANON-0000-0000-1163,35.76,Cappuccino
2025-03-11,2025-03-11 09:27:04.403,card,ANON-0000-0000-1275,35.76,Latte
2025-03-11,2025-03-11 10:26:57.814,card,ANON-0000-0000-1170,25.96,Americano
2025-03-11,2025-03-11 12:33:20.355,card,ANON-0000-0000-1170,25.96,Americano
2025-03-11,2025-03-11 13:16:54.690,card,ANON-0000-0000-1171,25.96,Americano
2025-03-11,2025-03-11 16:29:31.062,card,ANON-0000-0000-1276,35.76,Hot Chocolate
2025-03-11,2025-03-11 16:30:16.089,card,ANON-0000-0000-1276,35.76,Cocoa
2025-03-11,2025-03-11 16:49:40.750,card,ANON-0000-0000-1210,35.76,Hot Chocolate
2025-03-11,2025-03-11 17:46:50.233,card,ANON-0000-0000-1184,35.76,Cappuccino
2025-03-11,2025-03-11 18:56:52.112,card,ANON-0000-0000-1157,30.86,Americano with Milk
2025-03-11,2025-03-11 19:07:14.374,card,ANON-0000-0000-1209,35.76,Latte
2025-03-11,2025-03-11 20:08:56.329,card,ANON-0000-0000-1185,35.76,Cocoa
2025-03-12,2025-03-12 11:11:39.446,card,ANON-0000-0000-1277,35.76,Cocoa
2025-03-12,2025-03-12 11:47:34.257,card,ANON-0000-0000-1161,30.86,Americano with Milk
2025-03-12,2025-03-12 11:50:15.399,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-12,2025-03-12 11:55:55.859,card,ANON-0000-0000-1163,25.96,Americano
2025-03-12,2025-03-12 11:56:48.899,card,ANON-0000-0000-1163,25.96,Americano
2025-03-12,2025-03-12 12:06:11.058,card,ANON-0000-0000-1278,25.96,Americano
2025-03-12,2025-03-12 12:55:38.412,card,ANON-0000-0000-1279,35.76,Hot Chocolate
2025-03-12,2025-03-12 13:01:49.309,card,ANON-0000-0000-1280,35.76,Latte
2025-03-12,2025-03-12 13:56:23.641,card,ANON-0000-0000-1199,35.76,Latte
2025-03-12,2025-03-12 16:27:37.181,card,ANON-0000-0000-1281,35.76,Cappuccino
2025-03-12,2025-03-12 16:35:03.980,card,ANON-0000-0000-1191,35.76,Latte
2025-03-12,2025-03-12 16:36:00.656,card,ANON-0000-0000-1165,35.76,Latte
2025-03-12,2025-03-12 18:10:34.209,card,ANON-0000-0000-1170,25.96,Americano
2025-03-12,2025-03-12 18:17:17.844,card,ANON-0000-0000-1264,35.76,Cocoa
2025-03-12,2025-03-12 18:24:40.491,card,ANON-0000-0000-1282,25.96,Americano
2025-03-12,2025-03-12 18:38:56.648,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-12,2025-03-12 18:42:13.656,card,ANON-0000-0000-1170,25.96,Americano
2025-03-13,2025-03-13 07:01:36.408,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-13,2025-03-13 08:23:17.476,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-03-13,2025-03-13 09:04:47.284,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-03-13,2025-03-13 09:20:09.466,card,ANON-0000-0000-1168,35.76,Latte
2025-03-13,2025-03-13 09:22:04.621,card,ANON-0000-0000-1207,21.06,Espresso
2025-03-13,2025-03-13 09:38:19.627,card,ANON-0000-0000-1283,25.96,Americano
2025-03-13,2025-03-13 09:39:14.588,card,ANON-0000-0000-1284,30.86,Americano with Milk
2025-03-13,2025-03-13 11:18:02.309,card,ANON-0000-0000-1167,25.96,Americano
2025-03-13,2025-03-13 12:13:37.365,card,ANON-0000-0000-1191,35.76,Latte
2025-03-13,2025-03-13 14:53:50.007,card,ANON-0000-0000-1285,30.86,Americano with Milk
2025-03-13,2025-03-13 14:55:31.554,card,ANON-0000-0000-1194,25.96,Americano
2025-03-13,2025-03-13 18:47:43.645,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-14,2025-03-14 07:55:05.952,card,ANON-0000-0000-1170,25.96,Americano
2025-03-14,2025-03-14 08:13:40.184,card,ANON-0000-0000-1286,30.86,Americano with Milk
2025-03-14,2025-03-14 08:59:26.828,card,ANON-0000-0000-1271,25.96,Americano
2025-03-14,2025-03-14 09:00:29.883,card,ANON-0000-0000-1287,35.76,Latte
2025-03-14,2025-03-14 09:26:07.904,card,ANON-0000-0000-1207,21.06,Espresso
2025-03-14,2025-03-14 09:28:37.201,card,ANON-0000-0000-1170,25.96,Americano
2025-03-14,2025-03-14 10:20:51.345,card,ANON-0000-0000-1110,25.96,Americano
2025-03-14,2025-03-14 10:48:22.804,card,ANON-0000-0000-1288,35.76,Latte
2025-03-14,2025-03-14 10:49:27.796,card,ANON-0000-0000-1288,35.76,Cappuccino
2025-03-14,2025-03-14 14:35:17.282,card,ANON-0000-0000-1170,25.96,Americano
2025-03-14,2025-03-14 14:36:21.815,card,ANON-0000-0000-1165,35.76,Latte
2025-03-14,2025-03-14 15:54:20.979,card,ANON-0000-0000-1191,35.76,Latte
2025-03-14,2025-03-14 15:55:40.848,card,ANON-0000-0000-1165,35.76,Latte
2025-03-14,2025-03-14 16:27:04.016,card,ANON-0000-0000-1170,25.96,Americano
2025-03-14,2025-03-14 16:31:00.187,card,ANON-0000-0000-1276,35.76,Cocoa
2025-03-14,2025-03-14 16:31:55.078,card,ANON-0000-0000-1289,35.76,Cocoa
2025-03-14,2025-03-14 16:32:40.221,card,ANON-0000-0000-1289,35.76,Cocoa
2025-03-14,2025-03-14 17:05:24.113,card,ANON-0000-0000-1290,25.96,Americano
2025-03-14,2025-03-14 17:22:14.665,card,ANON-0000-0000-1167,25.96,Americano
2025-03-14,2025-03-14 17:27:15.280,card,ANON-0000-0000-1191,35.76,Latte
2025-03-14,2025-03-14 17:28:38.332,card,ANON-0000-0000-1165,35.76,Latte
2025-03-14,2025-03-14 20:20:22.022,card,ANON-0000-0000-1291,25.96,Americano
2025-03-14,2025-03-14 21:40:43.586,card,ANON-0000-0000-1214,25.96,Americano
2025-03-15,2025-03-15 09:53:22.276,card,ANON-0000-0000-1163,30.86,Americano with Milk
2025-03-15,2025-03-15 10:03:22.542,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-15,2025-03-15 13:55:41.953,card,ANON-0000-0000-1167,25.96,Americano
2025-03-15,2025-03-15 17:10:23.402,card,ANON-0000-0000-0046,35.76,Cappuccino
2025-03-15,2025-03-15 17:12:08.359,card,ANON-0000-0000-1152,30.86,Americano with Milk
2025-03-15,2025-03-15 19:30:36.505,card,ANON-0000-0000-1217,30.86,Americano with Milk
2025-03-15,2025-03-15 19:51:27.089,card,ANON-0000-0000-1292,35.76,Cappuccino
2025-03-16,2025-03-16 09:32:17.307,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-16,2025-03-16 09:36:23.195,card,ANON-0000-0000-1293,30.86,Americano with Milk
2025-03-16,2025-03-16 10:50:09.372,card,ANON-0000-0000-1294,35.76,Latte
2025-03-16,2025-03-16 12:00:47.135,card,ANON-0000-0000-1294,35.76,Hot Chocolate
2025-03-16,2025-03-16 14:22:42.633,card,ANON-0000-0000-1170,25.96,Americano
2025-03-17,2025-03-17 06:54:40.633,card,ANON-0000-0000-1163,25.96,Americano
2025-03-17,2025-03-17 08:09:50.056,card,ANON-0000-0000-1110,25.96,Americano
2025-03-17,2025-03-17 08:18:02.658,card,ANON-0000-0000-1110,25.96,Americano
2025-03-17,2025-03-17 09:02:58.954,card,ANON-0000-0000-1153,30.86,Americano with Milk
2025-03-17,2025-03-17 10:32:39.537,card,ANON-0000-0000-1163,25.96,Americano
2025-03-17,2025-03-17 13:59:00.995,card,ANON-0000-0000-1203,25.96,Americano
2025-03-17,2025-03-17 14:21:24.547,card,ANON-0000-0000-1276,35.76,Cocoa
2025-03-17,2025-03-17 14:22:19.742,card,ANON-0000-0000-1276,35.76,Cocoa
2025-03-17,2025-03-17 14:48:03.518,card,ANON-0000-0000-1295,35.76,Latte
2025-03-17,2025-03-17 15:11:17.288,card,ANON-0000-0000-1158,35.76,Cappuccino
2025-03-17,2025-03-17 15:47:15.913,card,ANON-0000-0000-1165,35.76,Latte
2025-03-17,2025-03-17 15:48:58.455,card,ANON-0000-0000-1191,35.76,Latte
2025-03-17,2025-03-17 16:46:44.575,card,ANON-0000-0000-1167,25.96,Americano
2025-03-18,2025-03-18 08:23:10.985,card,ANON-0000-0000-1296,30.86,Americano with Milk
2025-03-18,2025-03-18 08:33:49.559,card,ANON-0000-0000-1168,35.76,Latte
2025-03-18,2025-03-18 10:49:51.408,card,ANON-0000-0000-1215,35.76,Latte
2025-03-18,2025-03-18 10:51:17.714,card,ANON-0000-0000-1215,25.96,Americano
2025-03-18,2025-03-18 11:47:19.969,card,ANON-0000-0000-1297,35.76,Hot Chocolate
2025-03-18,2025-03-18 11:48:55.654,card,ANON-0000-0000-1297,35.76,Hot Chocolate
2025-03-18,2025-03-18 14:43:35.117,card,ANON-0000-0000-1293,30.86,Americano with Milk
2025-03-18,2025-03-18 15:03:53.426,card,ANON-0000-0000-1110,25.96,Americano
2025-03-18,2025-03-18 15:11:07.394,card,ANON-0000-0000-1166,30.86,Americano with Milk
2025-03-18,2025-03-18 16:09:07.577,card,ANON-0000-0000-1203,25.96,Americano
2025-03-18,2025-03-18 16:11:45.142,card,ANON-0000-0000-1165,35.76,Latte
2025-03-18,2025-03-18 16:23:20.622,card,ANON-0000-0000-1203,21.06,Espresso
2025-03-18,2025-03-18 18:42:30.606,card,ANON-0000-0000-1163,35.76,Cocoa
2025-03-18,2025-03-18 18:43:17.494,card,ANON-0000-0000-1163,35.76,Cocoa
2025-03-18,2025-03-18 20:00:34.963,card,ANON-0000-0000-1276,35.76,Cocoa
2025-03-18,2025-03-18 20:01:37.737,card,ANON-0000-0000-1276,35.76,Cocoa
2025-03-18,2025-03-18 21:20:40.031,card,ANON-0000-0000-1298,35.76,Latte
2025-03-19,2025-03-19 07:03:07.073,card,ANON-0000-0000-1152,25.96,Americano
2025-03-19,2025-03-19 07:04:08.618,card,ANON-0000-0000-0261,25.96,Americano
2025-03-19,2025-03-19 07:06:34.913,card,ANON-0000-0000-1161,35.76,Cappuccino
2025-03-19,2025-03-19 08:03:18.296,card,ANON-0000-0000-0019,25.96,Americano
2025-03-19,2025-03-19 10:18:39.225,card,ANON-0000-0000-1227,35.76,Hot Chocolate
2025-03-19,2025-03-19 11:55:39.825,card,ANON-0000-0000-1110,25.96,Americano
2025-03-19,2025-03-19 12:58:27.177,card,ANON-0000-0000-1299,25.96,Americano
2025-03-19,2025-03-19 15:12:53.164,card,ANON-0000-0000-1295,35.76,Latte
