"Insulation";"Temperature";"Num_Occupants";"Avg_Age";"Home_Size"
6.0;71.0;3.0;20.7;5.0
4.0;59.0;9.0;71.3;1.0
2.0;80.0;6.0;48.1;1.0
7.0;90.0;2.0;23.3;6.0
5.0;53.0;4.0;23.1;6.0
4.0;78.0;7.0;71.3;6.0
4.0;40.0;4.0;47.0;5.0
4.0;44.0;10.0;15.0;6.0
7.0;76.0;10.0;50.5;2.0
9.0;88.0;9.0;55.7;3.0
2.0;42.0;2.0;52.8;4.0
8.0;73.0;8.0;39.5;7.0
6.0;50.0;9.0;27.1;1.0
9.0;69.0;4.0;42.6;1.0
10.0;41.0;7.0;48.8;7.0
9.0;39.0;10.0;57.8;5.0
10.0;50.0;6.0;27.7;1.0
5.0;44.0;5.0;47.8;2.0
8.0;43.0;10.0;24.6;7.0
4.0;72.0;8.0;66.9;6.0
3.0;61.0;1.0;19.0;3.0
2.0;81.0;7.0;40.5;2.0
8.0;80.0;9.0;36.6;8.0
6.0;60.0;8.0;50.0;7.0
2.0;89.0;5.0;63.1;5.0
10.0;41.0;3.0;28.2;6.0
3.0;77.0;10.0;69.3;4.0
2.0;77.0;2.0;46.9;5.0
7.0;44.0;5.0;31.4;4.0
5.0;87.0;5.0;35.0;8.0
9.0;40.0;2.0;54.1;4.0
6.0;59.0;8.0;53.1;6.0
2.0;84.0;3.0;32.1;4.0
5.0;84.0;9.0;20.4;5.0
3.0;56.0;10.0;23.8;7.0
4.0;46.0;5.0;61.9;2.0
7.0;66.0;10.0;57.1;8.0
5.0;43.0;6.0;19.2;6.0
2.0;70.0;5.0;20.2;8.0
2.0;72.0;7.0;64.5;3.0
6.0;57.0;8.0;67.7;1.0
9.0;45.0;9.0;20.9;4.0
7.0;74.0;6.0;66.9;8.0
2.0;83.0;10.0;27.6;1.0
9.0;56.0;7.0;27.1;6.0
9.0;48.0;3.0;28.8;5.0
5.0;52.0;1.0;17.8;5.0
7.0;52.0;9.0;48.7;1.0
3.0;63.0;7.0;51.1;5.0
3.0;56.0;9.0;40.7;5.0
5.0;51.0;9.0;34.2;6.0
7.0;39.0;7.0;32.0;1.0
10.0;83.0;3.0;42.7;3.0
5.0;87.0;2.0;35.4;4.0
3.0;56.0;6.0;68.5;3.0
2.0;67.0;7.0;42.1;2.0
9.0;40.0;4.0;19.7;5.0
4.0;78.0;9.0;41.4;5.0
10.0;65.0;10.0;25.2;3.0
8.0;76.0;2.0;43.5;8.0
8.0;77.0;6.0;42.7;8.0
6.0;65.0;6.0;28.7;5.0
6.0;47.0;1.0;37.2;7.0
9.0;81.0;10.0;24.4;7.0
4.0;72.0;8.0;61.8;7.0
9.0;74.0;6.0;64.3;3.0
5.0;52.0;3.0;42.5;4.0
3.0;66.0;2.0;59.9;8.0
6.0;70.0;10.0;16.6;8.0
5.0;57.0;4.0;61.4;6.0
6.0;80.0;6.0;66.6;1.0
4.0;66.0;5.0;46.8;1.0
8.0;52.0;10.0;50.0;1.0
10.0;82.0;9.0;26.6;1.0
8.0;42.0;8.0;71.6;7.0
3.0;40.0;4.0;55.6;3.0
10.0;45.0;3.0;22.4;5.0
8.0;83.0;10.0;33.2;1.0
4.0;47.0;6.0;41.1;7.0
6.0;89.0;5.0;65.8;7.0
7.0;73.0;1.0;15.2;2.0
7.0;74.0;7.0;53.9;1.0
4.0;44.0;7.0;30.8;2.0
8.0;64.0;3.0;34.0;2.0
2.0;67.0;3.0;63.3;8.0
4.0;72.0;8.0;39.0;6.0
9.0;62.0;8.0;66.2;7.0
2.0;53.0;7.0;38.0;6.0
5.0;42.0;5.0;36.5;3.0
5.0;40.0;6.0;16.1;8.0
8.0;58.0;10.0;35.1;7.0
4.0;67.0;8.0;23.9;5.0
3.0;86.0;4.0;17.4;6.0
9.0;48.0;9.0;62.0;4.0
2.0;79.0;6.0;62.2;7.0
4.0;55.0;6.0;62.0;2.0
4.0;65.0;8.0;71.2;1.0
5.0;57.0;9.0;36.9;4.0
6.0;88.0;1.0;46.6;3.0
6.0;64.0;9.0;50.3;6.0
10.0;61.0;4.0;58.9;5.0
8.0;78.0;2.0;52.6;4.0
10.0;66.0;7.0;32.3;2.0
3.0;53.0;6.0;63.0;6.0
9.0;87.0;8.0;39.8;2.0
3.0;39.0;2.0;71.6;2.0
5.0;86.0;2.0;53.3;4.0
7.0;75.0;2.0;20.8;7.0
9.0;59.0;10.0;58.4;6.0
5.0;46.0;5.0;32.5;4.0
2.0;60.0;5.0;68.4;1.0
10.0;44.0;2.0;39.9;2.0
9.0;78.0;3.0;28.2;6.0
5.0;68.0;5.0;68.1;6.0
8.0;72.0;10.0;24.3;2.0
8.0;74.0;1.0;40.0;3.0
4.0;55.0;8.0;40.6;3.0
2.0;69.0;8.0;49.3;7.0
2.0;70.0;7.0;19.6;5.0
5.0;56.0;3.0;52.6;5.0
9.0;61.0;2.0;42.8;3.0
10.0;62.0;3.0;62.2;2.0
4.0;66.0;5.0;20.3;3.0
3.0;38.0;9.0;69.2;4.0
7.0;43.0;6.0;17.0;8.0
7.0;39.0;10.0;35.2;5.0
6.0;68.0;6.0;25.2;8.0
10.0;88.0;4.0;43.1;8.0
6.0;63.0;6.0;61.4;8.0
6.0;46.0;2.0;62.0;4.0
2.0;85.0;10.0;63.6;5.0
6.0;54.0;10.0;47.4;3.0
4.0;73.0;9.0;41.9;8.0
6.0;77.0;5.0;19.1;1.0
7.0;52.0;2.0;70.7;3.0
4.0;77.0;9.0;43.1;4.0
4.0;60.0;7.0;32.6;4.0
10.0;78.0;8.0;44.0;8.0
4.0;87.0;4.0;37.0;2.0
9.0;76.0;6.0;17.5;7.0
3.0;43.0;8.0;38.2;5.0
10.0;42.0;3.0;16.9;5.0
2.0;80.0;6.0;42.1;7.0
9.0;55.0;5.0;42.7;6.0
8.0;71.0;1.0;63.2;4.0
6.0;87.0;6.0;51.1;3.0
8.0;90.0;10.0;48.0;6.0
4.0;40.0;8.0;36.0;6.0
10.0;79.0;3.0;60.1;3.0
7.0;75.0;8.0;42.7;6.0
9.0;47.0;7.0;40.7;6.0
4.0;39.0;6.0;21.2;6.0
3.0;62.0;3.0;34.9;8.0
4.0;50.0;10.0;15.8;7.0
10.0;70.0;8.0;19.1;6.0
4.0;80.0;7.0;70.9;6.0
5.0;74.0;7.0;21.9;4.0
5.0;42.0;3.0;69.9;6.0
2.0;73.0;2.0;29.4;3.0
4.0;61.0;5.0;50.4;1.0
8.0;68.0;7.0;37.4;2.0
4.0;60.0;1.0;39.5;1.0
2.0;77.0;7.0;45.7;4.0
6.0;47.0;5.0;39.3;6.0
4.0;63.0;6.0;69.6;7.0
5.0;76.0;9.0;51.1;2.0
9.0;74.0;2.0;57.5;1.0
3.0;82.0;3.0;40.9;6.0
9.0;70.0;10.0;30.1;7.0
9.0;63.0;10.0;20.2;2.0
3.0;69.0;10.0;41.4;4.0
4.0;54.0;3.0;21.9;3.0
5.0;82.0;10.0;41.6;7.0
7.0;80.0;3.0;57.4;6.0
10.0;57.0;4.0;21.4;1.0
2.0;55.0;1.0;26.0;5.0
2.0;67.0;7.0;53.5;4.0
3.0;80.0;5.0;34.5;4.0
9.0;54.0;10.0;38.9;2.0
2.0;83.0;10.0;22.9;1.0
4.0;79.0;8.0;20.8;3.0
2.0;55.0;7.0;39.5;8.0
9.0;67.0;9.0;49.3;7.0
10.0;39.0;1.0;65.7;4.0
4.0;60.0;7.0;53.9;5.0
6.0;54.0;4.0;37.3;6.0
4.0;47.0;1.0;33.5;1.0
8.0;62.0;8.0;41.3;1.0
10.0;66.0;2.0;58.1;2.0
4.0;67.0;2.0;67.7;5.0
8.0;59.0;5.0;29.8;2.0
8.0;42.0;3.0;55.4;6.0
5.0;72.0;6.0;47.2;4.0
4.0;69.0;7.0;57.8;8.0
3.0;58.0;2.0;18.6;7.0
6.0;55.0;10.0;39.7;1.0
10.0;60.0;8.0;59.1;6.0
2.0;53.0;7.0;41.6;7.0
9.0;88.0;10.0;38.6;7.0
3.0;59.0;4.0;47.9;5.0
7.0;53.0;5.0;35.8;7.0
5.0;87.0;7.0;71.2;5.0
3.0;50.0;4.0;23.6;1.0
7.0;71.0;4.0;64.4;5.0
2.0;74.0;8.0;68.3;5.0
4.0;72.0;2.0;43.7;2.0
7.0;65.0;7.0;38.5;5.0
9.0;59.0;9.0;35.1;1.0
2.0;78.0;9.0;17.7;4.0
5.0;44.0;1.0;58.7;2.0
5.0;68.0;4.0;27.2;1.0
10.0;42.0;9.0;19.0;6.0
6.0;63.0;7.0;67.9;1.0
7.0;51.0;10.0;32.3;3.0
10.0;83.0;1.0;45.1;3.0
9.0;70.0;4.0;19.5;3.0
6.0;52.0;4.0;61.4;2.0
8.0;58.0;9.0;19.7;4.0
3.0;43.0;6.0;70.0;2.0
3.0;46.0;3.0;24.4;8.0
9.0;53.0;9.0;41.9;6.0
9.0;48.0;5.0;49.6;5.0
4.0;76.0;5.0;60.5;1.0
7.0;61.0;2.0;23.7;8.0
9.0;88.0;9.0;67.8;6.0
2.0;85.0;6.0;46.6;3.0
5.0;56.0;9.0;22.1;4.0
10.0;42.0;5.0;20.5;6.0
5.0;41.0;8.0;69.2;7.0
8.0;38.0;4.0;25.3;2.0
10.0;68.0;4.0;29.0;1.0
2.0;73.0;2.0;19.3;7.0
7.0;61.0;1.0;55.2;8.0
5.0;86.0;3.0;54.7;1.0
2.0;64.0;1.0;49.5;8.0
9.0;71.0;8.0;46.9;8.0
2.0;39.0;9.0;20.5;6.0
7.0;72.0;3.0;35.7;1.0
6.0;46.0;5.0;70.1;5.0
5.0;56.0;3.0;44.5;3.0
9.0;49.0;5.0;70.1;1.0
2.0;85.0;4.0;34.5;4.0
7.0;89.0;7.0;26.2;6.0
6.0;83.0;5.0;24.8;6.0
2.0;40.0;6.0;27.4;3.0
10.0;74.0;1.0;49.7;2.0
2.0;59.0;1.0;48.3;2.0
10.0;63.0;10.0;41.2;6.0
9.0;54.0;2.0;39.7;6.0
8.0;89.0;5.0;20.2;6.0
9.0;78.0;3.0;31.0;1.0
10.0;85.0;10.0;16.8;7.0
4.0;52.0;9.0;55.9;2.0
2.0;58.0;3.0;38.0;2.0
7.0;83.0;4.0;42.8;6.0
5.0;69.0;10.0;37.8;8.0
10.0;83.0;6.0;52.2;8.0
3.0;53.0;2.0;54.9;5.0
10.0;86.0;8.0;49.3;2.0
6.0;59.0;1.0;72.2;8.0
3.0;78.0;2.0;30.4;2.0
2.0;60.0;4.0;28.6;7.0
7.0;88.0;2.0;51.9;8.0
7.0;77.0;10.0;38.8;7.0
3.0;73.0;10.0;31.2;8.0
9.0;74.0;5.0;72.6;5.0
5.0;64.0;10.0;43.2;4.0
4.0;82.0;2.0;71.1;7.0
10.0;64.0;6.0;32.8;2.0
6.0;55.0;10.0;69.5;7.0
2.0;57.0;8.0;33.1;3.0
3.0;59.0;7.0;23.2;6.0
2.0;81.0;8.0;43.7;8.0
4.0;44.0;8.0;22.5;4.0
4.0;89.0;10.0;16.5;4.0
6.0;68.0;10.0;57.5;8.0
6.0;87.0;8.0;36.9;4.0
7.0;60.0;2.0;40.8;4.0
9.0;90.0;1.0;17.8;2.0
3.0;72.0;10.0;31.8;7.0
3.0;48.0;7.0;61.7;7.0
9.0;67.0;3.0;33.5;5.0
2.0;90.0;2.0;46.7;1.0
2.0;62.0;5.0;36.6;3.0
6.0;46.0;8.0;52.3;8.0
9.0;76.0;1.0;27.3;7.0
9.0;57.0;4.0;48.1;6.0
7.0;57.0;2.0;54.0;3.0
3.0;65.0;7.0;46.8;7.0
8.0;40.0;1.0;54.2;7.0
10.0;48.0;2.0;51.0;4.0
2.0;42.0;10.0;21.6;1.0
3.0;61.0;8.0;29.4;7.0
2.0;69.0;8.0;16.2;8.0
8.0;63.0;6.0;50.9;5.0
7.0;63.0;1.0;30.0;2.0
8.0;66.0;6.0;64.6;8.0
4.0;69.0;8.0;39.6;1.0
2.0;38.0;7.0;67.5;6.0
3.0;86.0;9.0;42.2;1.0
5.0;72.0;3.0;19.6;3.0
3.0;76.0;7.0;58.9;7.0
6.0;56.0;1.0;65.0;2.0
2.0;69.0;6.0;58.9;4.0
4.0;49.0;6.0;37.8;4.0
6.0;52.0;2.0;56.7;4.0
7.0;42.0;7.0;49.2;3.0
10.0;38.0;3.0;38.8;8.0
2.0;69.0;8.0;61.3;2.0
6.0;50.0;9.0;27.7;5.0
4.0;38.0;2.0;17.4;2.0
9.0;78.0;4.0;30.3;8.0
7.0;54.0;10.0;48.3;1.0
3.0;62.0;3.0;64.8;4.0
4.0;44.0;5.0;37.7;4.0
6.0;75.0;10.0;22.2;1.0
9.0;79.0;8.0;56.2;2.0
9.0;53.0;10.0;56.2;6.0
4.0;86.0;10.0;46.4;3.0
5.0;55.0;9.0;59.5;1.0
2.0;87.0;5.0;65.1;3.0
9.0;88.0;10.0;26.5;2.0
6.0;65.0;9.0;65.6;6.0
3.0;67.0;7.0;64.9;1.0
3.0;58.0;10.0;43.1;6.0
10.0;58.0;3.0;32.8;3.0
2.0;52.0;5.0;33.6;5.0
2.0;45.0;9.0;62.9;2.0
3.0;62.0;5.0;68.9;8.0
4.0;87.0;5.0;63.0;5.0
10.0;69.0;1.0;28.8;4.0
5.0;85.0;2.0;17.4;5.0
5.0;80.0;4.0;64.8;5.0
5.0;79.0;1.0;35.0;6.0
9.0;43.0;2.0;69.4;5.0
3.0;82.0;1.0;15.5;3.0
4.0;38.0;6.0;66.2;8.0
9.0;88.0;7.0;54.7;2.0
7.0;40.0;3.0;50.4;1.0
4.0;74.0;8.0;42.8;8.0
8.0;89.0;2.0;18.7;3.0
7.0;43.0;8.0;32.8;5.0
3.0;48.0;1.0;23.2;1.0
6.0;42.0;5.0;40.2;3.0
7.0;71.0;3.0;20.4;3.0
6.0;61.0;7.0;55.7;5.0
4.0;85.0;3.0;29.3;8.0
5.0;84.0;7.0;41.6;2.0
5.0;45.0;3.0;34.7;8.0
4.0;58.0;4.0;15.0;2.0
9.0;84.0;5.0;42.0;8.0
8.0;78.0;1.0;42.6;1.0
2.0;82.0;8.0;49.7;2.0
8.0;40.0;4.0;62.6;7.0
2.0;53.0;7.0;59.7;5.0
2.0;44.0;8.0;33.1;4.0
10.0;38.0;2.0;46.5;8.0
9.0;75.0;3.0;67.9;2.0
10.0;42.0;3.0;40.6;2.0
5.0;67.0;2.0;25.0;1.0
6.0;73.0;3.0;17.7;8.0
3.0;86.0;3.0;59.8;8.0
4.0;68.0;5.0;35.5;4.0
6.0;56.0;6.0;70.1;5.0
8.0;64.0;1.0;35.0;1.0
10.0;83.0;9.0;18.3;2.0
2.0;73.0;9.0;36.3;2.0
6.0;72.0;8.0;36.0;1.0
10.0;55.0;4.0;64.9;6.0
5.0;70.0;3.0;29.1;8.0
7.0;88.0;8.0;62.1;6.0
6.0;41.0;8.0;51.0;5.0
8.0;72.0;8.0;36.2;4.0
9.0;74.0;10.0;52.4;5.0
10.0;85.0;3.0;50.6;5.0
2.0;78.0;7.0;20.5;6.0
8.0;86.0;2.0;48.4;7.0
7.0;47.0;5.0;23.3;8.0
5.0;88.0;8.0;33.9;3.0
4.0;56.0;7.0;58.6;4.0
2.0;64.0;6.0;44.8;4.0
5.0;44.0;3.0;34.3;5.0
6.0;54.0;5.0;36.5;8.0
8.0;55.0;10.0;59.7;2.0
3.0;44.0;1.0;39.3;4.0
9.0;52.0;8.0;31.5;7.0
3.0;54.0;6.0;20.8;8.0
2.0;51.0;3.0;21.9;8.0
3.0;78.0;10.0;33.4;4.0
2.0;83.0;5.0;50.9;8.0
4.0;56.0;9.0;42.9;3.0
10.0;69.0;3.0;26.1;8.0
4.0;89.0;7.0;17.2;1.0
4.0;53.0;2.0;55.6;8.0
4.0;47.0;3.0;29.4;3.0
6.0;58.0;9.0;48.6;5.0
7.0;38.0;9.0;62.2;4.0
4.0;50.0;8.0;60.7;8.0
7.0;67.0;8.0;45.9;5.0
2.0;86.0;3.0;71.1;1.0
2.0;69.0;7.0;27.2;7.0
6.0;89.0;2.0;17.0;2.0
3.0;58.0;10.0;33.8;2.0
9.0;90.0;2.0;49.9;6.0
6.0;57.0;5.0;40.1;2.0
2.0;82.0;2.0;67.0;6.0
5.0;84.0;2.0;36.5;2.0
10.0;53.0;7.0;57.6;2.0
3.0;38.0;5.0;50.9;4.0
8.0;40.0;2.0;15.9;8.0
9.0;87.0;3.0;17.2;3.0
5.0;55.0;2.0;31.0;5.0
7.0;86.0;8.0;21.6;7.0
5.0;89.0;7.0;58.9;6.0
2.0;45.0;4.0;47.0;1.0
7.0;41.0;4.0;71.6;3.0
7.0;54.0;1.0;32.4;8.0
2.0;46.0;5.0;18.7;6.0
4.0;88.0;7.0;60.4;8.0
5.0;47.0;5.0;56.0;2.0
9.0;58.0;7.0;53.5;8.0
9.0;48.0;7.0;66.2;5.0
5.0;72.0;5.0;67.0;5.0
9.0;71.0;6.0;65.1;3.0
3.0;61.0;1.0;30.3;7.0
6.0;44.0;9.0;67.2;3.0
3.0;89.0;3.0;44.0;1.0
8.0;90.0;6.0;57.1;2.0
9.0;46.0;4.0;52.5;5.0
2.0;51.0;9.0;54.7;7.0
3.0;68.0;6.0;51.6;5.0
5.0;82.0;10.0;25.0;1.0
4.0;64.0;8.0;59.4;1.0
5.0;81.0;9.0;20.3;8.0
10.0;72.0;7.0;30.0;3.0
4.0;66.0;5.0;29.6;7.0
9.0;89.0;10.0;54.4;3.0
4.0;66.0;3.0;62.4;2.0
6.0;46.0;4.0;60.6;2.0
6.0;69.0;4.0;64.0;4.0
2.0;50.0;6.0;56.5;3.0
8.0;44.0;9.0;25.0;7.0
8.0;59.0;6.0;67.6;7.0
6.0;90.0;1.0;42.5;4.0
9.0;66.0;5.0;44.0;4.0
6.0;54.0;8.0;22.7;3.0
7.0;47.0;1.0;24.8;4.0
10.0;48.0;2.0;54.8;4.0
8.0;74.0;8.0;38.0;7.0
10.0;53.0;7.0;72.2;4.0
2.0;65.0;1.0;22.1;7.0
8.0;80.0;9.0;45.7;7.0
8.0;39.0;5.0;37.5;4.0
2.0;90.0;2.0;18.1;6.0
10.0;42.0;2.0;17.9;3.0
5.0;49.0;8.0;20.3;3.0
10.0;47.0;2.0;20.3;8.0
7.0;62.0;3.0;57.6;3.0
10.0;85.0;8.0;57.9;7.0
10.0;48.0;4.0;61.2;5.0
4.0;39.0;9.0;51.0;1.0
5.0;87.0;8.0;48.9;6.0
6.0;44.0;6.0;37.2;7.0
2.0;85.0;2.0;42.2;5.0
3.0;38.0;2.0;26.9;3.0
7.0;83.0;4.0;34.7;7.0
4.0;78.0;6.0;69.8;5.0
8.0;39.0;10.0;25.3;4.0
8.0;41.0;2.0;19.5;6.0
9.0;80.0;7.0;45.4;1.0
6.0;38.0;2.0;66.0;7.0
10.0;68.0;1.0;71.8;7.0
7.0;76.0;5.0;21.0;5.0
9.0;88.0;1.0;62.7;1.0
3.0;69.0;1.0;60.1;6.0
10.0;64.0;6.0;22.2;8.0
9.0;90.0;1.0;40.9;1.0
9.0;41.0;2.0;68.5;8.0
2.0;50.0;9.0;65.1;3.0
4.0;44.0;9.0;45.5;6.0
8.0;57.0;1.0;38.9;2.0
2.0;88.0;5.0;37.7;2.0
3.0;74.0;5.0;37.1;7.0
3.0;51.0;5.0;31.5;8.0
10.0;43.0;4.0;25.1;5.0
9.0;80.0;8.0;64.0;1.0
4.0;61.0;7.0;58.7;6.0
6.0;50.0;4.0;55.0;5.0
5.0;41.0;9.0;24.1;6.0
3.0;39.0;6.0;17.4;7.0
6.0;63.0;8.0;41.5;3.0
2.0;73.0;7.0;57.9;5.0
2.0;86.0;5.0;25.5;1.0
10.0;82.0;6.0;63.5;1.0
2.0;53.0;2.0;58.7;2.0
6.0;85.0;4.0;31.5;4.0
2.0;66.0;8.0;57.6;8.0
9.0;68.0;1.0;62.6;8.0
8.0;83.0;9.0;27.3;7.0
5.0;81.0;8.0;61.1;6.0
6.0;70.0;4.0;19.3;7.0
3.0;43.0;1.0;29.8;4.0
2.0;78.0;4.0;51.7;1.0
9.0;40.0;4.0;21.8;7.0
8.0;52.0;5.0;43.0;1.0
8.0;86.0;5.0;53.6;6.0
2.0;40.0;9.0;33.7;3.0
7.0;87.0;10.0;50.5;3.0
3.0;46.0;3.0;64.7;2.0
6.0;40.0;7.0;35.1;3.0
8.0;90.0;6.0;68.5;1.0
4.0;46.0;1.0;19.6;3.0
3.0;78.0;6.0;48.1;3.0
5.0;78.0;6.0;45.7;2.0
2.0;75.0;7.0;59.0;7.0
3.0;72.0;10.0;53.9;5.0
6.0;54.0;2.0;61.8;1.0
6.0;48.0;6.0;27.2;7.0
7.0;40.0;2.0;47.8;3.0
9.0;49.0;2.0;39.7;6.0
2.0;71.0;4.0;31.4;4.0
6.0;67.0;5.0;66.3;3.0
9.0;54.0;7.0;63.2;2.0
2.0;63.0;3.0;43.0;5.0
5.0;44.0;4.0;19.7;5.0
4.0;90.0;2.0;17.9;4.0
8.0;83.0;7.0;26.8;8.0
6.0;89.0;7.0;44.2;2.0
2.0;55.0;10.0;44.2;1.0
6.0;78.0;4.0;54.0;8.0
5.0;82.0;10.0;65.1;3.0
6.0;59.0;10.0;28.1;7.0
9.0;90.0;10.0;35.5;3.0
8.0;43.0;6.0;56.3;6.0
5.0;73.0;10.0;36.3;5.0
4.0;40.0;2.0;46.9;2.0
2.0;61.0;9.0;18.0;1.0
7.0;48.0;10.0;21.9;7.0
4.0;50.0;3.0;37.4;3.0
5.0;59.0;5.0;70.6;5.0
4.0;77.0;3.0;67.9;8.0
6.0;72.0;9.0;62.7;6.0
8.0;81.0;3.0;42.7;1.0
3.0;70.0;2.0;16.0;7.0
7.0;75.0;5.0;56.2;5.0
2.0;56.0;3.0;54.5;8.0
6.0;70.0;5.0;70.9;1.0
3.0;75.0;3.0;16.4;4.0
9.0;51.0;4.0;22.2;1.0
2.0;69.0;6.0;40.6;8.0
9.0;85.0;2.0;72.7;4.0
3.0;42.0;6.0;44.7;2.0
9.0;51.0;4.0;72.8;1.0
7.0;46.0;8.0;31.4;4.0
9.0;79.0;1.0;42.7;4.0
2.0;76.0;10.0;43.5;7.0
6.0;54.0;6.0;37.2;3.0
2.0;67.0;4.0;16.3;8.0
9.0;56.0;5.0;39.3;5.0
7.0;61.0;8.0;18.5;5.0
8.0;64.0;9.0;22.8;6.0
4.0;51.0;10.0;48.6;3.0
10.0;49.0;10.0;57.7;4.0
10.0;89.0;9.0;41.7;6.0
5.0;65.0;3.0;48.3;7.0
10.0;55.0;1.0;68.9;7.0
5.0;86.0;3.0;60.2;5.0
3.0;51.0;3.0;31.0;1.0
5.0;52.0;4.0;53.0;7.0
3.0;90.0;1.0;50.8;2.0
7.0;57.0;8.0;66.1;4.0
3.0;52.0;5.0;28.9;3.0
10.0;40.0;3.0;59.6;4.0
10.0;41.0;2.0;19.4;7.0
3.0;64.0;6.0;32.6;8.0
10.0;65.0;9.0;30.3;3.0
5.0;44.0;9.0;53.1;4.0
3.0;42.0;10.0;23.0;8.0
4.0;45.0;2.0;40.7;8.0
2.0;89.0;3.0;48.8;5.0
10.0;60.0;5.0;32.8;7.0
9.0;59.0;7.0;37.4;7.0
2.0;59.0;8.0;20.3;1.0
7.0;59.0;10.0;53.1;4.0
9.0;84.0;2.0;58.9;6.0
4.0;82.0;1.0;22.1;4.0
4.0;72.0;9.0;47.6;8.0
3.0;47.0;6.0;18.4;2.0
2.0;48.0;10.0;32.5;8.0
5.0;54.0;3.0;40.2;5.0
7.0;77.0;1.0;51.2;7.0
8.0;65.0;3.0;45.6;4.0
9.0;54.0;6.0;60.2;2.0
7.0;49.0;3.0;29.9;2.0
6.0;67.0;9.0;51.1;2.0
8.0;64.0;2.0;61.0;1.0
4.0;69.0;7.0;48.7;1.0
4.0;41.0;1.0;20.8;6.0
7.0;69.0;3.0;50.2;4.0
8.0;58.0;2.0;65.1;8.0
10.0;61.0;3.0;26.4;5.0
4.0;46.0;1.0;68.5;2.0
2.0;42.0;10.0;40.6;2.0
9.0;47.0;8.0;54.3;2.0
3.0;55.0;6.0;42.7;4.0
3.0;82.0;8.0;52.7;5.0
10.0;90.0;10.0;33.8;6.0
6.0;77.0;1.0;37.3;5.0
3.0;67.0;8.0;53.6;1.0
3.0;82.0;6.0;52.2;7.0
3.0;55.0;10.0;68.4;1.0
6.0;59.0;5.0;30.9;2.0
4.0;73.0;6.0;46.2;8.0
6.0;41.0;5.0;63.2;2.0
5.0;69.0;10.0;23.9;6.0
7.0;39.0;9.0;67.6;8.0
10.0;39.0;7.0;66.3;2.0
6.0;79.0;9.0;15.3;5.0
8.0;80.0;10.0;57.1;8.0
2.0;75.0;7.0;19.5;5.0
10.0;72.0;5.0;51.2;1.0
2.0;47.0;3.0;64.1;8.0
2.0;62.0;8.0;66.9;8.0
4.0;79.0;9.0;71.7;2.0
6.0;86.0;6.0;27.2;8.0
7.0;54.0;7.0;32.0;8.0
7.0;49.0;7.0;72.5;5.0
2.0;56.0;8.0;67.4;7.0
4.0;69.0;6.0;69.6;7.0
10.0;46.0;3.0;51.3;7.0
2.0;62.0;6.0;26.9;8.0
4.0;63.0;10.0;21.1;8.0
7.0;59.0;10.0;48.1;1.0
3.0;63.0;9.0;63.8;2.0
2.0;54.0;7.0;29.1;1.0
2.0;44.0;4.0;23.3;6.0
9.0;58.0;2.0;41.3;6.0
2.0;70.0;4.0;24.2;7.0
5.0;90.0;10.0;55.0;3.0
6.0;45.0;10.0;23.7;4.0
6.0;66.0;1.0;46.9;4.0
2.0;49.0;1.0;65.5;4.0
3.0;56.0;4.0;15.2;3.0
6.0;75.0;4.0;20.1;5.0
10.0;87.0;6.0;41.1;7.0
3.0;67.0;2.0;41.9;5.0
7.0;64.0;2.0;31.2;8.0
8.0;81.0;1.0;25.7;2.0
10.0;47.0;10.0;15.7;5.0
7.0;79.0;9.0;48.4;6.0
10.0;71.0;10.0;66.8;8.0
3.0;86.0;4.0;60.5;3.0
8.0;87.0;6.0;44.5;5.0
5.0;58.0;3.0;39.1;4.0
3.0;71.0;10.0;59.6;8.0
10.0;57.0;2.0;56.9;6.0
10.0;90.0;3.0;28.9;2.0
4.0;40.0;8.0;64.1;6.0
4.0;65.0;6.0;48.6;5.0
3.0;76.0;8.0;37.2;2.0
3.0;47.0;9.0;59.4;7.0
4.0;47.0;9.0;20.7;5.0
3.0;60.0;5.0;36.3;2.0
5.0;46.0;2.0;30.6;4.0
3.0;42.0;8.0;54.2;5.0
7.0;53.0;10.0;33.7;2.0
2.0;49.0;6.0;20.8;4.0
3.0;71.0;7.0;55.4;7.0
9.0;78.0;7.0;54.1;4.0
2.0;42.0;7.0;38.0;8.0
7.0;59.0;3.0;64.5;2.0
9.0;77.0;5.0;40.9;4.0
9.0;73.0;1.0;63.7;7.0
3.0;85.0;5.0;56.8;1.0
9.0;54.0;10.0;36.4;3.0
9.0;43.0;7.0;15.1;5.0
4.0;55.0;2.0;62.1;6.0
4.0;59.0;10.0;44.2;6.0
5.0;65.0;10.0;26.3;7.0
4.0;73.0;3.0;24.7;2.0
7.0;51.0;9.0;42.0;1.0
10.0;60.0;7.0;39.4;4.0
9.0;50.0;3.0;54.6;6.0
7.0;55.0;7.0;18.4;3.0
6.0;59.0;6.0;46.7;4.0
3.0;90.0;1.0;46.0;1.0
8.0;85.0;4.0;48.9;5.0
7.0;43.0;5.0;36.0;5.0
2.0;40.0;7.0;48.1;4.0
3.0;83.0;4.0;67.5;1.0
7.0;52.0;4.0;70.5;1.0
9.0;38.0;7.0;67.1;6.0
5.0;55.0;1.0;22.1;6.0
8.0;38.0;10.0;65.2;2.0
9.0;83.0;6.0;72.4;3.0
4.0;46.0;9.0;27.6;7.0
7.0;82.0;7.0;39.6;8.0
9.0;78.0;2.0;54.4;1.0
